REASON;JOB;BAD;LOAN;MORTDUE;VALUE;YOJ;DEROG;DELINQ;CLAGE;NINQ;DEBTINC;gDEBTINC
DebtCon;ProfExe;0;14700;10098;51653;3;0;0;302,652472;0;18,42392382;1
HomeImp;Office;0;10100;154005;175684;4;0;0;189,3663073;0;33,97122188;1
DebtCon;Office;0;17000;55820;88683;0,5;0;0;74,03333333;0;;3
HomeImp;Self;0;22600;31933;47669;4;0;;133,447479;;24,20108619;1
DebtCon;Other;1;13100;54000;74750;14;1;0;92,4;0;;3
DebtCon;ProfExe;0;14100;59402;91057;8;0;0;194,6346173;0;22,02326465;1
HomeImp;Other;0;15400;30703;57184;10;0;0;122,8043265;0;18,15090215;1
;Other;0;11600;57436;72460;11;0;0;255,1260302;0;28,94553178;1
HomeImp;Office;0;12800;11986;48309;23;0;0;265,2270609;0;28,49386194;1
DebtCon;Other;0;7500;47518;60252;16;0;3;220,6249839;0;26,71153647;1
HomeImp;Office;1;9000;32539;65440;5;;;;;42,36894433;2
DebtCon;Other;0;8000;80817;89515;0;3;0;;0;29,63890142;1
HomeImp;Office;0;7900;;67081;1;0;0;59,08154143;0;41,07787822;1
DebtCon;Mgr;0;30000;74975;118886;12;0;0;85,0457549;0;26,34913193;1
DebtCon;ProfExe;0;17100;100082;119585;1;0;0;147,9158091;0;34,73427716;1
DebtCon;Other;0;23600;141000;175000;2;0;0;192,7666667;0;;3
DebtCon;Office;0;17600;61093;97551;0;0;0;75,06082943;0;35,5629932;1
DebtCon;ProfExe;0;9000;75453;100646;3;0;0;126,309835;0;33,75846632;1
DebtCon;ProfExe;0;23200;96043;140090;21;0;0;162,6404305;0;39,20510043;1
HomeImp;ProfExe;0;11000;77929;102942;8;0;0;173,8298837;0;33,89777255;1
DebtCon;Other;0;35400;90295;139602;12;0;0;62,80681071;0;40,22961403;1
DebtCon;Other;0;17600;72232;103081;1;0;0;143,9671531;0;36,30996249;1
;;0;24500;;149489;;;;;;15,44348605;1
DebtCon;Other;0;13900;41641;53200;;0;0;83,06246819;0;42,40363421;2
DebtCon;Other;0;24600;135278;164559;5;1;0;225,3668485;0;34,07915769;1
DebtCon;Sales;0;15500;93730;106841;13;;1;132,8205709;0;33,29297369;1
;;0;14600;;66776;8;0;0;118,9760627;0;25,96306069;1
HomeImp;Other;0;12300;35651;59795;22;0;0;118,6530642;0;40,66298165;1
HomeImp;Other;0;7900;;37125;;;;285,1110151;;29,41354976;1
DebtCon;Office;0;13800;21711;32357;7;0;0;105,6662342;0;20,33315559;1
HomeImp;ProfExe;0;20900;127077;204192;13;0;0;181,6508803;0;34,58958143;1
DebtCon;Other;0;25100;65633;100776;15;0;1;141,9381303;0;40,62020969;1
DebtCon;Other;0;22200;;60904;;0;0;288,4596954;0;37,74701961;1
DebtCon;ProfExe;0;14300;60811;89324;8;0;0;205,6830398;0;20,98981183;1
HomeImp;Other;1;8000;49685;81020;2;0;3;129,3624659;0;47,00097522;2
HomeImp;ProfExe;0;40900;149281;202877;4;0;0;156,783069;0;34,41651981;1
HomeImp;Other;0;14300;;41870;0;0;0;314,4683435;0;27,60891892;1
DebtCon;Mgr;1;39400;162000;235000;10;3;4;77,1;0;;3
HomeImp;ProfExe;0;25400;138132;243327;27;0;0;349,9409295;0;37,82005452;1
DebtCon;Sales;0;6800;178559;247611;;0;0;127,234141;0;42,08390168;1
DebtCon;ProfExe;0;20100;171132;201214;11;0;0;250,9230696;0;25,96553266;1
DebtCon;ProfExe;0;31800;226152;283022;4;0;1;209,2973763;0;15,73414368;1
DebtCon;ProfExe;1;21200;69212;106273;12;0;1;97,2311228;0;18,11489583;1
DebtCon;Other;0;13100;48153;70059;11;0;0;242,6505336;0;30,89311822;1
DebtCon;Mgr;0;15700;16804;34294;9;0;0;131,7734232;0;23,97970277;1
HomeImp;Other;0;6900;70717;87466;2;0;0;112,5890607;0;41,4280899;1
DebtCon;ProfExe;1;8500;29383;45900;8;0;0;122,1333333;0;;3
DebtCon;Other;0;13700;95065;123858;9;0;0;176,9525325;0;34,59683753;1
HomeImp;Other;0;10800;44355;57742;20;0;1;129,7319921;0;38,04276786;1
DebtCon;Other;0;31400;12617;36082;30;0;0;205,4598874;0;41,97900067;1
HomeImp;Other;0;10600;66590;77465;1;1;0;110,7716232;0;39,73578526;1
;;0;14000;;58407;8;0;0;107,5333333;0;;3
HomeImp;Other;0;12800;42801;51123;23;0;1;127,839662;0;39,38959461;1
HomeImp;ProfExe;0;17200;62840;92946;5;0;0;133,1594808;0;27,50354017;1
DebtCon;Mgr;0;18100;144692;183630;11;0;0;256,2054726;0;27,38411651;1
DebtCon;Office;0;12500;83276;129116;7;0;0;138,687955;0;39,58996183;1
DebtCon;ProfExe;0;36500;141200;195729;23;0;0;182,7288948;0;37,40550957;1
DebtCon;ProfExe;0;12300;114457;144284;1;0;0;252,6592531;0;32,4971451;1
DebtCon;Mgr;0;15000;125000;154000;;0;0;223,2030702;0;;3
;;0;15300;83004;121108;;;;;;36,82339319;1
;Self;1;25000;59841;108620;20;0;0;101,4666667;0;;3
DebtCon;Other;0;14700;76931;94245;5;3;0;78,68751987;0;25,43031494;1
DebtCon;Other;1;12000;59099;82000;10;0;2;219,1333333;0;;3
HomeImp;Mgr;0;13800;;44459;4;;;169,0054102;;21,53289709;1
HomeImp;;0;78400;13900;102910;27;0;1;138;0;;3
DebtCon;ProfExe;0;7500;67778;83368;15;0;0;227,2920898;0;24,09177036;1
DebtCon;Office;0;23500;62441;97293;1;0;0;152,8327542;0;34,53125999;1
DebtCon;ProfExe;0;24300;55579;98320;1;0;0;187,0218108;0;33,47337359;1
DebtCon;ProfExe;1;13700;46000;81000;1,5;0;1;101,5666667;0;;3
HomeImp;Other;0;12100;61868;66874;30;0;3;170,4386392;0;37,915021;1
DebtCon;ProfExe;0;6400;62746;75016;12;0;0;133,1015478;0;40,18812313;1
DebtCon;Other;0;14500;54927;63177;3;0;0;178,9361677;0;27,06223348;1
DebtCon;Mgr;0;10200;51108;68673;6;;;116,6793672;;42,77564391;2
HomeImp;Office;0;14800;86861;93341;;0;0;162,0239464;0;42,89716211;2
HomeImp;Office;0;17300;51107;64135;4;0;0;115,002195;0;32,25108612;1
DebtCon;Other;0;12800;91040;114331;12;0;0;175,8773501;0;34,74718504;1
DebtCon;Office;0;8200;72986;87621;14;0;1;86,54572702;0;24,69743042;1
DebtCon;ProfExe;0;16100;81145;92943;8;1;2;343,4989168;;37,55797663;1
DebtCon;Other;1;47800;47354;119244;;0;1;128,0510907;0;;3
DebtCon;Other;0;26900;;35397;7;0;;85,25084072;;20,83725547;1
DebtCon;Office;0;21800;48162;70361;2;0;0;227,9862791;0;36,0618164;1
DebtCon;Mgr;0;27400;;121625;7;1;0;154,4378476;0;33,37381367;1
DebtCon;Other;1;12000;42000;60000;4;1;2;145,5333333;0;;3
DebtCon;Other;0;25100;44639;75412;22;;1;284,9136704;0;39,51801708;1
DebtCon;Other;1;12400;50573;84008;15;1;0;76,04208693;0;41,02796675;1
DebtCon;Other;1;15000;42006;;10;0;1;75,33333333;0;;3
HomeImp;Other;0;6200;45564;61956;2;0;;101,1670603;;38,67514015;1
HomeImp;Self;0;9800;80267;209931;14;0;0;0,50711453;;19,9696287;1
DebtCon;Other;0;25000;;45764;;;;107,1447608;;27,77990534;1
DebtCon;Mgr;0;28700;137247;186685;0;;;110,4950024;;30,85972432;1
DebtCon;Other;1;18200;55406;78682;;0;0;122,7177095;0;33,6938313;1
DebtCon;Other;0;44100;;51165;;5;;130,4969829;;27,10511582;1
DebtCon;Office;0;17400;123579;168243;4;0;0;146,3520808;0;26,6035115;1
;Office;0;17200;17234;43310;1;0;0;215,6075405;0;38,31851469;1
DebtCon;Other;0;9800;47126;57365;0;0;1;91,14121871;0;38,6576403;1
DebtCon;Other;0;42200;;55578;;6;;115,8781891;;28,23841231;1
DebtCon;Other;0;88900;57264;90185;16;0;0;221,8087175;0;36,11234652;1
HomeImp;Other;0;16600;9626;96887;14;0;0;263,7662467;0;28,67470198;1
DebtCon;Mgr;0;14300;45615;80818;4;0;0;115,136885;0;28,73834319;1
DebtCon;Mgr;0;15800;41661;80457;3;0;1;137,3175078;0;27,43409485;1
DebtCon;Mgr;0;25500;;121708;8;1;0;151,9693411;0;33,15994063;1
DebtCon;Other;0;14700;49264;68591;9;0;0;237,8391591;0;31,25670012;1
HomeImp;ProfExe;0;17600;62996;86817;12;0;1;152,7826478;0;29,20365458;1
HomeImp;Office;0;17500;49968;68025;3;0;0;126,0794526;0;34,10902705;1
DebtCon;Sales;1;23300;103783;132612;1;0;;120,3479666;0;203,3121487;2
DebtCon;Other;0;12000;76187;93100;0,5;0;0;144,0666667;0;;3
HomeImp;Office;0;15900;94108;113888;2;0;0;140,5100538;0;36,31878818;1
DebtCon;ProfExe;0;21600;93937;147792;23;0;0;156,6673122;0;40,19063608;1
DebtCon;ProfExe;1;36600;397299;512650;4;0;0;197,5166839;0;43,45832742;2
DebtCon;Other;0;23700;;46665;;;;85,1283538;;24,99135942;1
DebtCon;ProfExe;0;20600;;28635;5;0;0;102,9868632;0;19,44718515;1
DebtCon;Office;0;16100;54715;71673;1;0;0;186,2158287;0;29,67050636;1
;Other;0;18500;;94125;;1;0;178,6456365;0;30,93141022;1
;Other;0;11900;61094;74842;12;0;0;250,1998344;0;29,73487407;1
DebtCon;Mgr;0;11100;72402;86584;8;0;0;102,9720787;0;29,6557132;1
DebtCon;Other;0;22600;;55376;;0;1;316,0968745;0;38,13586689;1
DebtCon;Office;0;9900;72674;89909;15;0;1;90,95789952;0;27,35463407;1
HomeImp;ProfExe;1;10200;69116;105228;12;0;8;122,8439512;0;36,12288591;1
DebtCon;Other;0;17400;62824;82243;5;;;109,4827485;0;34,81844499;1
DebtCon;Other;1;14500;69115;98900;18;0;0;177,8666667;;;3
DebtCon;Other;1;25500;25828;44166;;0;1;187,8625184;;39,42789016;1
HomeImp;Other;0;16300;7774;88649;14;0;1;257,9159219;0;28,13047878;1
DebtCon;ProfExe;0;21700;93868;147228;22;0;0;153,6845963;0;39,53395424;1
HomeImp;Self;0;16000;20648;167020;5;0;0;315,4665656;0;25,91297601;1
HomeImp;Mgr;0;22200;137889;182973;6;0;0;317,3561249;0;44,96871369;2
HomeImp;Office;0;17600;44571;66088;2;0;0;126,0903816;0;30,87190179;1
DebtCon;Mgr;0;24400;112178;159638;17;0;0;197,9695585;0;33,13017589;1
DebtCon;Other;0;14800;50570;69422;3;0;0;191,1779415;0;36,64708052;1
HomeImp;Other;0;11500;53651;87547;18;0;0;191,3968875;0;34,36865089;1
HomeImp;Office;0;8000;;68572;1;0;0;53,93513771;0;37,7039115;1
HomeImp;ProfExe;0;10600;73844;107640;3;0;0;92,97949051;0;37,31928931;1
;Mgr;1;21700;92382;168708;13;2;5;249,2427629;;29,3690264;1
DebtCon;Other;0;15400;50121;67755;3;0;0;168,748032;0;37,56086276;1
DebtCon;Other;0;16000;82097;100225;0;0;0;129,3745132;0;39,8272172;1
DebtCon;Mgr;1;30900;106717;;4;2;4;172,4323547;0;47,79590611;2
DebtCon;Mgr;0;40900;64674;111877;15;0;0;201,7363729;0;40,45600987;1
DebtCon;ProfExe;0;16000;101000;130000;7,5;0;0;102,5;0;;3
DebtCon;Mgr;0;28300;137159;186153;0;;;112,1728125;;29,87473149;1
DebtCon;Mgr;0;28800;134144;185910;2;;;122,5038922;;30,33821943;1
DebtCon;Office;0;28500;97262;131830;10;0;0;168,8035325;0;42,3249247;2
HomeImp;Other;0;10900;22513;52355;1;0;0;248,5834087;0;39,20462501;1
DebtCon;Mgr;0;17100;74922;91187;0;0;0;80,58265559;0;26,76776884;1
DebtCon;Other;0;25200;26255;50963;24;0;0;302,4312241;;31,25832865;1
DebtCon;;0;17700;111612;128416;14;0;0;169,7334875;0;39,77062845;1
HomeImp;Other;0;11200;56842;66710;6;0;0;144,7952204;0;33,8858765;1
DebtCon;Mgr;0;27500;97679;149877;23;0;0;193,0056328;0;39,41516685;1
HomeImp;Other;1;20000;;115750;;0;2;132,5333333;0;;3
;Other;0;16300;96431;161284;;0;;256,3719323;;39,07781351;1
DebtCon;Mgr;1;30500;18375;61738;20;3;5;141,7031333;0;45,3547887;2
DebtCon;Other;0;7800;44000;57500;11;0;0;95,36666667;0;;3
DebtCon;ProfExe;0;20300;90048;129230;13;;;134,9425973;;30,23655405;1
DebtCon;ProfExe;0;33200;119049;175867;17;0;0;112,4677853;0;28,51781662;1
DebtCon;Sales;0;20800;;74486;6;0;0;407,5856237;0;22,16287266;1
DebtCon;Office;0;8000;69341;86900;15;0;1;89,26666667;0;;3
DebtCon;Mgr;0;17700;72911;97317;1;0;0;82,39838379;0;25,32925087;1
DebtCon;Other;0;25100;28244;48375;28;0;0;303,0950845;;31,68881825;1
HomeImp;ProfExe;0;16000;57944;89778;2;0;0;135,6060779;0;25,72579366;1
DebtCon;Other;0;11500;63136;81099;3;;;149,0647448;;28,97594012;1
DebtCon;Mgr;0;12900;18106;37881;8;0;0;134,3841089;0;20,51596186;1
DebtCon;Office;0;21600;105759;139002;11;0;2;213,0345218;0;40,9030584;1
DebtCon;Other;0;13100;50552;59889;4;0;0;178,6123626;0;38,76331381;1
DebtCon;Other;0;21200;23088;56535;27;0;1;216,1560174;0;27,39523388;1
HomeImp;Other;0;9500;43210;59692;1;1;;103,0894831;;38,70498507;1
DebtCon;Mgr;0;9800;54564;62109;10;0;0;124,021625;0;32,56568637;1
DebtCon;Self;1;24000;35000;;3;1;0;177,5;0;;3
DebtCon;ProfExe;0;16100;107758;124610;0;0;0;129,1788981;0;34,2115674;1
DebtCon;Other;0;7900;40827;55757;14;0;0;87,60346244;0;31,8505639;1
DebtCon;Other;0;27500;;40807;8;1;;95,53351917;;20,39892362;1
HomeImp;ProfExe;0;26000;222681;286283;6;;4;485,9453583;;33,23935548;1
DebtCon;Office;0;20600;124323;166781;4;;1;381,0256475;;37,16904808;1
DebtCon;ProfExe;0;22400;98238;135561;;0;0;194,2820992;0;29,37360717;1
DebtCon;Office;0;13600;55901;87519;13;0;1;107,9131329;0;36,3270224;1
HomeImp;Other;1;16000;20000;60000;11;0;0;51,03333333;0;;3
HomeImp;Mgr;0;9100;62976;77829;0;0;2;131,193496;0;26,09041891;1
DebtCon;Other;0;43300;;48908;;5;;123,4028599;;28,19235324;1
;;0;19500;51333;77732;;;;;;37,39831656;1
DebtCon;Other;0;12800;67867;78660;3;;;159,8014934;;30,0109096;1
HomeImp;Other;0;8000;53000;65960;7,5;0;0;132,5666667;0;;3
HomeImp;Other;0;11400;43530;56600;21;0;0;114,982979;0;39,4816629;1
DebtCon;Mgr;0;12100;50973;74183;6;;;122,691827;;41,12808531;1
HomeImp;;0;79900;18363;109675;27;0;1;132,766724;0;31,64233507;1
DebtCon;ProfExe;0;34000;121625;169369;15;0;0;112,3149971;0;28,99431237;1
DebtCon;Sales;0;8000;70546;81272;4;0;0;119,066922;0;33,3615863;1
DebtCon;;0;20700;61710;86749;2;0;0;114,0118385;0;40,76214878;1
DebtCon;ProfExe;1;41300;42000;98000;12;0;0;222,2;0;;3
HomeImp;ProfExe;0;13000;78766;106450;6;0;0;107,9513117;0;24,87099388;1
DebtCon;ProfExe;0;16800;81820;100366;6;0;1;335,3003273;;36,21162681;1
DebtCon;Other;0;21600;30022;51337;0;;;312,1997839;;35,37968123;1
HomeImp;Other;1;13600;30200;43600;0;8;1;230,3;0;;3
HomeImp;Office;1;9600;42357;99756;4;1;4;354,6502249;0;36,52517293;1
DebtCon;Office;0;27300;53223;86696;0;0;0;96,07068788;0;34,5177905;1
HomeImp;Self;0;51400;;79910;13;1;0;169,9121678;0;26,25179842;1
DebtCon;Other;0;18200;120966;208782;4;0;0;202,5343334;0;27,43664604;1
DebtCon;Other;0;26600;49610;78355;23;;0;278,603564;0;39,52990361;1
DebtCon;ProfExe;0;11500;70409;89099;9;0;0;169,401652;0;40,17443006;1
HomeImp;Other;0;8700;52388;64332;1;0;;91,11206084;;36,87492751;1
HomeImp;Other;1;15700;83761;125860;1;0;0;;0;;3
DebtCon;Other;1;24000;19500;38000;;0;1;198,9;;;3
DebtCon;Other;0;13300;66174;79957;2;;;175,962695;;31,56344122;1
DebtCon;ProfExe;0;9900;82697;100689;3;0;0;133,3657906;0;33,59171631;1
DebtCon;Other;0;16000;;51792;;;;340,6849684;;30,61151879;1
HomeImp;ProfExe;0;13700;81378;108628;12;0;2;181,7225343;0;32,65202263;1
HomeImp;Office;0;41800;5143;67205;;0;0;317,924784;0;14,85334107;1
DebtCon;Other;0;44000;;50760;;5;;116,4370353;;26,07043469;1
DebtCon;Other;0;13300;55505;76841;0;0;0;222,9130724;0;32,96863267;1
DebtCon;ProfExe;0;8700;76008;95976;0;;;;;30,02224516;1
DebtCon;Other;1;8000;92487;113947;8;0;3;151,8173887;0;26,45752445;1
DebtCon;Self;0;10000;114643;130127;5;0;1;160,6678931;0;33,92004439;1
DebtCon;Other;0;26000;20119;54563;24;0;0;126,9879594;0;25,62363851;1
HomeImp;Office;0;67400;66095;147203;10;0;0;118,7647612;0;42,04567201;1
DebtCon;Sales;1;7400;71576;89068;0;0;0;94,78223069;0;42,80342199;2
HomeImp;Other;0;11300;;66345;;0;0;357,1438193;0;34,60197381;1
HomeImp;Self;0;10600;81151;200459;14;0;0;9,53414271;;21,22321399;1
DebtCon;Mgr;0;39500;68117;117084;15;0;0;198,0997869;0;40,2048745;1
HomeImp;Other;0;11900;;39433;;;1;81,39482961;0;35,50366426;1
HomeImp;ProfExe;0;17800;58942;91483;5;0;0;123,7366743;0;28,15595999;1
DebtCon;ProfExe;0;13500;117321;138746;14;;1;183,2620095;0;31,48679667;1
DebtCon;Other;0;15100;49533;63607;2;0;0;180,5232928;0;36,37718295;1
HomeImp;Other;0;12700;29471;48362;9;0;0;79,90287141;0;36,0206079;1
HomeImp;Mgr;0;12100;96439;126328;3;0;3;156,3191309;0;39,27931325;1
DebtCon;Office;0;14900;49849;70075;0;0;0;153,691869;0;30,9009156;1
HomeImp;Self;0;9900;79379;205346;14;0;0;20,21419487;;19,79942792;1
HomeImp;Other;0;12000;35721;52938;23;0;1;125,928071;0;38,62702499;1
DebtCon;Other;0;16700;62933;91790;2;0;0;185,3724624;0;35,25727149;1
DebtCon;Other;0;11700;68059;86216;3;;;175,6585678;;30,25396992;1
DebtCon;Office;0;16400;57651;76854;1;0;0;172,2000922;0;31,81962217;1
DebtCon;ProfExe;0;19500;94543;127718;11;;;132,4078556;;30,85706709;1
DebtCon;Other;0;20200;34676;62987;1;0;0;112,7990866;0;22,09304595;1
HomeImp;ProfExe;0;12200;206613;232176;10;0;1;237,3157697;0;30,68943921;1
DebtCon;Other;0;59200;43877;74768;5;0;0;102,5503172;0;31,30426743;1
HomeImp;Other;1;9700;47000;82000;;1;2;96,63333333;;;3
DebtCon;Other;1;20000;47696,03;112700;16;0;3;123,7666667;0;;3
HomeImp;Other;0;6900;;36191;;;;311,8698993;;30,79062077;1
HomeImp;Other;0;10800;49254;80527;2;0;2;202,5374304;0;29,55158314;1
DebtCon;Office;0;21900;61838;92091;5;;;171,5767001;;37,80040089;1
DebtCon;ProfExe;0;26300;87291;122531;10;0;1;128,4832581;0;27,8375096;1
HomeImp;Other;0;8700;68186;82518;1;0;0;105,1022551;0;36,44893885;1
DebtCon;Other;0;43300;;53434;;5;;113,7376908;;29,61653289;1
DebtCon;ProfExe;0;27700;77886;114494;9;0;0;118,4713538;0;28,34407839;1
DebtCon;Other;0;7000;7000;31200;5;0;0;265,0666667;0;;3
HomeImp;;0;82200;23197;110481;26;0;1;127,7675876;0;30,94269511;1
HomeImp;ProfExe;0;17400;64163;84948;12;0;2;172,7111657;0;27,9796944;1
HomeImp;ProfExe;0;25200;137054;207511;4;0;0;188,5746595;0;39,96388766;1
HomeImp;Office;0;22400;71051;102374;14;0;0;137,1896556;0;36,12206849;1
DebtCon;ProfExe;0;22600;34226;85424;9;0;0;277,8486564;0;38,0056832;1
HomeImp;Other;0;6700;48430;64358;0;1;;108,3517475;;38,89419475;1
HomeImp;Other;0;10200;;64377;;0;0;347,2450131;0;37,77468156;1
DebtCon;ProfExe;0;18400;94952;129177;12;;;140,4807035;;29,96750585;1
HomeImp;Other;1;11100;52900;91741;;1;1;93,1103527;;40,76145307;1
DebtCon;ProfExe;0;14100;51723;77207;21;0;0;199,533048;0;25,09214722;1
HomeImp;ProfExe;0;16500;67619;93500;8;0;0;82,16666667;0;;3
DebtCon;Sales;1;22000;124000;155000;1;;7;130,3;;;3
DebtCon;Self;1;44000;68600;125000;5;0;2;92,3;0;;3
DebtCon;ProfExe;0;22100;132417;170643;4;0;0;180,0368768;0;21,23609046;1
DebtCon;Other;0;8300;51783;57839;3;0;0;96,17667314;0;36,21035133;1
HomeImp;;0;79100;23553;103807;25;0;1;142,1934579;0;31,4699374;1
HomeImp;Other;0;18600;23792;79716;;0;0;238,7898367;0;42,12712426;1
;Other;0;15200;;100320;;0;0;190,256476;0;33,79999228;1
DebtCon;Sales;0;13100;64897;81598;7;0;0;130,6484683;0;26,50010508;1
HomeImp;ProfExe;0;21500;125451;200594;13;0;0;205,2783646;0;36,89339399;1
DebtCon;ProfExe;0;25300;62540;101165;0;0;0;195,4513312;0;35,2008645;1
DebtCon;Mgr;0;25500;135728;178942;0;;;133,9564941;;32,42562995;1
DebtCon;Office;0;17700;64964;88856;5;0;0;114,6676183;0;21,93300632;1
HomeImp;Other;0;11900;44142;54299;22;0;0;123,4711472;0;37,1549023;1
DebtCon;Office;0;11900;56443;86913;12;0;0;119,8594097;0;38,86165697;1
HomeImp;Other;0;17100;27842;74459;;0;0;248,7187801;0;44,55215415;2
DebtCon;Self;0;9400;109991;125146;7;0;1;171,6798111;0;34,81346859;1
DebtCon;Other;1;6500;65000;80400;15;0;0;224,8666667;0;;3
DebtCon;Other;0;20900;30517;58756;;0;0;222,0379946;0;40,42166884;1
DebtCon;Mgr;1;31200;38352;80550;21;1;0;116,4379076;0;35,38186329;1
DebtCon;ProfExe;0;19300;148542;195791;12;;;110,3276351;0;30,53661059;1
DebtCon;Mgr;0;18300;73510;95132;0;0;0;86,68429575;0;25,24404629;1
DebtCon;Mgr;0;12400;16375;36672;8;0;0;120,674928;0;24,08943715;1
DebtCon;;0;14900;60667;81293;6;;;;;27,5737365;1
DebtCon;Other;0;30900;190480;298239;27;0;1;164,6048706;0;39,60145213;1
HomeImp;Other;0;18700;37883;64763;25;0;0;236,9968365;0;23,62120307;1
DebtCon;Other;0;15100;81461;93548;2;0;0;160,1036;0;41,00736353;1
DebtCon;Office;0;18300;67550;95440;3;0;0;154,1501136;0;22,85499926;1
DebtCon;ProfExe;0;21500;153783;191069;10;;;105,359931;0;31,79238783;1
DebtCon;Mgr;0;21300;107012;159949;15;0;0;166,0829828;0;33,35538267;1
;;0;13200;;69139;0;1;0;;0;1,565931047;1
DebtCon;ProfExe;0;15200;47200;74510;17;0;0;174,5215618;0;41,86337612;1
DebtCon;Office;0;12300;50441;56656;1;0;0;186,4510167;0;35,45260742;1
DebtCon;Other;0;13900;50415;68166;10;0;0;235,680967;0;33,77003753;1
DebtCon;Office;0;18400;61049;96397;2;0;0;80,15575717;0;35,42557919;1
DebtCon;ProfExe;0;18400;110580;137926;6;0;0;93,43274991;0;29,11688772;1
DebtCon;ProfExe;1;14500;149000;;25;0;2;384,5;0;;3
DebtCon;Mgr;0;30500;77246;121758;10;0;0;79,21417248;0;26,52174054;1
;Office;0;15800;24939;39285;2;0;0;209,0374415;0;38,88812837;1
DebtCon;Other;1;12500;41301;60000;2;0;0;77,23333333;0;;3
HomeImp;ProfExe;0;11900;85486;109386;11;0;1;175,5425655;0;33,67090818;1
DebtCon;Other;1;15000;38000;73200;6;0;0;171,3;0;;3
DebtCon;Mgr;0;15100;44700;76456;5;0;0;134,5043482;0;29,38399653;1
DebtCon;Other;1;12000;48189;53969;5;0;0;276,3817427;0;65,49524315;2
DebtCon;Other;0;28800;30357;56776;35;0;0;294,4200214;0;37,53746125;1
DebtCon;Other;0;25900;59575;85837;22;0;1;189,7553505;0;24,87461511;1
HomeImp;ProfExe;0;12300;141020;157511;4;0;1;403,7489298;0;29,58318425;1
HomeImp;ProfExe;0;12000;79844;98139;8;0;0;156,9547583;0;31,70012432;1
DebtCon;ProfExe;0;18500;102472;115719;0;0;0;120,0902646;0;34,24344096;1
DebtCon;Other;0;12100;46152;72773;0;0;0;270,4899801;0;29,49511599;1
DebtCon;ProfExe;0;15000;81483;134347;14;0;0;305,9150757;0;29,65356348;1
DebtCon;Other;0;11100;43167;60209;3;0;1;80,36819698;0;37,49079882;1
DebtCon;Other;0;31300;106960;144201;15;0;0;230,4130352;0;42,66665957;2
HomeImp;Other;0;10000;48041;76050;3;0;2;185,7;0;;3
HomeImp;ProfExe;0;19900;74193;94078;7;0;0;81,4143517;0;32,03355046;1
DebtCon;Other;0;25200;;68083;26;0;0;128,4230865;0;21,05500114;1
DebtCon;Office;0;14500;49348;68000;0,2;0;0;178,6;0;;3
DebtCon;Other;0;32300;28213;40515;0;0;0;55,04424252;0;15,39687666;1
HomeImp;Other;0;7000;78284;98214;0;0;1;171,8383862;0;36,24796303;1
DebtCon;ProfExe;0;20000;28440;91704;10;0;0;143,6374388;0;30,20689334;1
DebtCon;Office;0;16200;62783;94394;1;0;0;167,429347;0;23,69115685;1
HomeImp;ProfExe;0;22700;108488;139559;11;0;0;190,9727785;0;34,08001623;1
HomeImp;Office;0;16200;49780;109050;2;;2;128,2885293;0;39,57681143;1
HomeImp;ProfExe;0;8100;26886;36527;12;0;0;188,4198264;0;24,86556718;1
HomeImp;Self;0;51300;;85255;10;0;0;166,7279349;0;26,57262501;1
HomeImp;Other;0;10800;56477;94980;17;0;0;179,9173626;0;25,21073965;1
DebtCon;Mgr;0;36300;25867;43823;6;0;0;56,12733917;0;33,67673955;1
DebtCon;Other;0;27500;23439;47177;25;0;0;112,8945073;0;23,02289409;1
DebtCon;ProfExe;1;15000;74000;90000;9;1;3;136,9666667;0;;3
DebtCon;ProfExe;0;22800;132706;170396;8;0;0;147,414949;0;19,51853186;1
DebtCon;Office;0;28500;100145;130522;10;0;0;137,9428692;0;39,07258918;1
DebtCon;Office;0;16900;131002;166859;4;0;0;135,8564232;0;28,15188528;1
HomeImp;Other;0;22200;67626;109042;4;0;0;203,9649128;0;31,5290287;1
DebtCon;Other;1;10400;51200;76125;12;0;0;132,3666667;0;;3
DebtCon;Other;0;10600;47701;66500;10;0;0;103,0142897;0;37,3100061;1
DebtCon;Sales;0;15800;91095;109401;12;;1;154,3601832;0;33,52627067;1
DebtCon;ProfExe;0;13300;49491;69028;16;0;0;195,8776327;0;24,87750841;1
HomeImp;Other;0;8300;54039;89301;18;0;0;173,1913224;0;26,26681575;1
DebtCon;Mgr;0;33700;83471;133221;29;0;0;334,5812066;0;39,09556626;1
DebtCon;Other;0;9200;48130;62358;15;0;4;219,657131;0;27,61706342;1
DebtCon;Other;0;22900;41279;59993;0;0;0;111,2375972;0;20,9297294;1
;;0;16900;78455;121450;;;;;;33,74237455;1
HomeImp;ProfExe;1;8000;37871;;15;6;2;179,6333333;0;;3
DebtCon;Other;0;18000;52301;79959;1;;1;290,2806482;0;37,16369797;1
DebtCon;Other;0;30000;32657;76000;;;;288,3333333;0;;3
DebtCon;ProfExe;1;12300;73099;84250;4;;;;;40,22228314;1
HomeImp;ProfExe;1;12500;69117;101503;13;0;7;145,9530178;0;36,75998466;1
DebtCon;Sales;1;16300;79087;102921;23;0;0;256,2530843;0;36,98708569;1
DebtCon;Sales;0;8100;69047;82113;3;0;0;121,4111489;0;35,07391836;1
DebtCon;;0;20900;63038;86870;3;0;0;113,6988334;0;38,73252181;1
